Date,int_nifty,int_ftse,int_gold
2001-03-22,4.803945923433921,0.6243405797187163,1.3522522549390146
2001-03-23,4.268242525933941,0.6228030209608135,1.374594429633921
2001-03-26,5.148060138532288,0.4665197012555498,2.001661254611313
2001-03-27,5.130527636089945,0.3206078886808037,1.8613717768293023
2001-03-28,5.00255672832123,0.4433294891944947,1.7987856287284396
2001-03-29,4.882706433312427,0.44001786060829384,1.4338682675247336
2001-03-30,4.292314628974793,0.4342865037721942,1.985235600768355
2001-04-02,4.78967733861732,0.4302281096101755,1.5736704007681943
2001-04-03,4.828642741736616,0.43465371042751927,1.6954526740606244
2001-04-04,4.59886136538919,0.46134583841022403,1.5359390762212415
2001-04-06,4.919357144166995,0.4364458901184443,1.4901066857353498
2001-04-09,5.20202542840727,0.5208322508625592,1.4496442652147241
2001-04-10,5.943092950605265,0.5360368715904861,1.4580720013161677
2001-04-11,5.087288906415919,0.408935491281751,1.6216983297356158
2001-04-12,5.128775195361382,0.6271065326007034,1.5734399597550777
2001-04-17,4.962777042116916,0.4019937698159386,1.4937057259592632
2001-04-18,4.040614392350479,0.3382199386184663,1.801904798539771
2001-04-19,4.986743062275392,0.5380778071365052,0.9066493862518539
2001-04-20,5.0301151049705135,0.41825918655856603,1.601977449584239
2001-04-23,6.231621056242643,0.5321291470757388,1.6435477413317958
2001-04-24,4.903819517609438,0.25963313988994696,1.729392573651034
2001-04-25,5.150773671166807,0.6392455941483067,1.4870257117893277
2001-04-26,4.982644115147378,0.5672293408040402,1.5415840134767915
2001-04-27,4.415660981190234,0.3499523450836998,1.6971896766629442
2001-04-30,5.571411407257511,0.35212228761537145,1.798233280856036
2001-05-02,5.375966516343387,0.6672265904097527,1.4398928029642464
2001-05-03,5.3955159735215235,0.4262620096502041,1.553395156625512
2001-05-04,4.54530627260263,0.41658151512673763,1.8357147928697515
2001-05-08,5.701397155468049,0.2733947905850717,1.0751945848242297
2001-05-09,4.29907446860386,0.4649221794398446,1.3619974800370829
2001-05-10,5.293428546900135,0.4772280385164247,1.7931671957205926
2001-05-11,6.095227812904989,0.5715493096769485,1.7185075667216607
2001-05-14,4.504731837434655,0.3600921571815524,1.6044890421853388
2001-05-15,4.716851135198614,0.34797132077593906,1.410280625378176
2001-05-16,5.049825682543821,0.5450962634776477,1.3236363002029161
2001-05-17,4.7482621729419,0.6006730071227064,1.3817568761515253
2001-05-18,4.224668284466934,0.3428847648882117,1.8096016441637386
2001-05-21,5.034281487403014,0.6081514086299742,1.3743114621689307
2001-05-22,4.468848143136947,0.5037541841486821,1.5202845928479316
2001-05-23,5.23679621531759,0.6091805339074645,1.3492584710276507
2001-05-24,4.540287882883098,0.49297796384823833,1.6685548060198054
2001-05-25,5.77496720250877,0.24777220825120494,1.3922547439307118
2001-05-29,4.608373353831881,0.4848032617683961,1.4804812219691172
2001-05-30,4.838969241897162,0.606014381867127,1.1633235733914349
2001-05-31,5.406758608684835,0.41062539809162857,1.177326352759012
2001-06-01,4.3845678417830225,0.4612035031092548,1.5015346386643014
2001-06-04,5.113729967302064,0.4823866496449022,1.2349685689604475
2001-06-05,5.653571377141214,0.21004861201315178,1.9210173278669005
2001-06-06,4.196258382719386,0.6671347575437476,1.0876953775775502
2001-06-07,5.092316929266152,0.40986243201028255,1.3399649402671792
2001-06-08,5.129941397124211,0.5505735432472799,1.5033401734535101
2001-06-11,5.390911435888655,0.4913298863851791,1.426973412440843
2001-06-12,4.381524644560959,0.625761905635936,1.2791709086672163
2001-06-13,4.339771693457862,0.5406056122428081,1.3084144321009463
2001-06-14,5.260970782808449,0.4765075728479025,1.3018691845001522
2001-06-15,5.148492336616593,0.41064849074807197,1.4426556610359875
2001-06-18,5.125246425172938,0.5797850701382139,1.8903858179034847
2001-06-19,5.1732241047484875,0.3126558696045383,1.5155874593116418
2001-06-20,4.659987639210755,0.5645890420275892,1.7365800978775048
2001-06-21,5.116126848580501,0.3900955248445127,1.6013952691656284
2001-06-22,5.14653623664934,0.625228366195664,1.722772479596444
2001-06-25,4.642824290986816,0.5161299542662695,0.9400071394812828
2001-06-26,5.932887255572378,0.5644123767850109,1.439108395770354
2001-06-27,5.236916460455894,0.5081988813824719,1.7614270846301427
2001-06-28,4.404348251398676,0.32476229048590033,1.3856528354501332
2001-06-29,5.328276804316915,0.41392708366046616,1.8524946329739225
2001-07-02,4.5126591648863394,0.5672389337611382,1.7967780307535524
2001-07-03,5.393542301871226,0.5166655817359844,1.4061738567745075
2001-07-04,5.579297789503702,0.6180989905305672,1.3993672961907286
2001-07-05,4.5896588408241445,0.5403274563037171,1.2972788315291062
2001-07-06,5.481688064622161,0.403329810929734,1.3740811536272404
2001-07-09,5.206390463468249,0.4203935862279366,1.253482187166217
2001-07-10,5.411030079997245,0.5102917390523237,1.585762236086601
2001-07-11,5.948396491326974,0.26859559339998945,1.2087907013307133
2001-07-12,4.877305941998565,0.6673441885622985,1.6207466032380444
2001-07-13,4.623131917821255,0.5441746736377557,1.6256157393800497
2001-07-16,4.555242785187239,0.6227034597048873,1.1677591189632155
2001-07-17,4.592094857517281,0.3419396059190831,1.8099637212656678
2001-07-18,4.961449145292948,0.6244565160355255,1.6027218588830443
2001-07-19,5.170575987408322,0.7231498911027748,1.6499396042889738
2001-07-20,5.13834539966501,0.36791216446226827,1.3482669596914456
2001-07-23,5.413591624518012,0.5771401794903767,1.6244758236946237
2001-07-24,5.006500945938954,0.5001109944687293,1.725278689944413
2001-07-25,5.726767038578658,0.34555661517517555,1.4802783201990646
2001-07-26,4.867671583381022,0.549288397185187,1.9003844918496722
2001-07-27,6.360084583294809,0.5833603204837349,1.5088129269825876
2001-07-30,5.312833673882503,0.4398873447331153,1.728157160090495
2001-07-31,4.571421221791859,0.6165916520255224,1.558601761451731
2001-08-01,4.4645537509694435,0.3333236593210802,1.6171043065713735
2001-08-02,5.241236207621593,0.3505243853550356,1.1657335464730456
2001-08-03,4.888268607337075,0.5136597395588752,1.5742107476430727
2001-08-06,5.357000247046046,0.5025385277972272,1.3530049797485468
2001-08-07,5.236618812286772,0.42834265115758946,1.3307203388444624
2001-08-08,4.963585543671564,0.5809594435971885,1.8488206368931956
2001-08-09,4.576603140965798,0.553089431421595,1.4572459503875301
2001-08-10,4.242576387657068,0.5858139070934016,1.2993396338049006
2001-08-13,4.776742523966489,0.48768635646477326,1.428173674378225
2001-08-14,5.428199397161736,0.5602580267978341,1.2399099542156171
2001-08-16,5.107046872065102,0.45543496969700054,1.786776893639254
2001-08-17,4.377130610644006,0.7053818690086595,1.360863851166697
2001-08-20,5.086590462925591,0.41874542298780143,1.6058599867887338
2001-08-21,5.192658689864419,0.7105297429458313,1.7712213428420651
2001-08-23,4.558071281899434,0.5034887947089408,1.3999694637570541
2001-08-24,5.076862552972764,0.3624489110431257,1.6064044864545572
2001-08-28,5.029104359223,0.6368079350488601,1.293982789019114
2001-08-29,4.428514851084689,0.5125901388394959,1.9891539138227368
2001-08-30,5.178893680174141,0.5851124098380238,1.6872760269233245
2001-08-31,5.280392263184117,0.6223855918542593,1.4614787122478388
2001-09-03,5.541525621587638,0.5337955554145025,1.3454332538222071
2001-09-04,5.526901026017452,0.44077591551871853,1.4772006894320748
2001-09-05,4.311165316021454,0.5975713377669251,1.4320032555296962
2001-09-06,4.531087480042439,0.5000755507454595,1.8905889107999014
2001-09-07,5.25751763360433,0.5685857818608419,1.2548930555570195
2001-09-10,5.256892975456104,0.28462694262085386,1.5269602846580408
2001-09-11,5.257523843153024,0.5446981717009852,1.496332386673258
2001-09-12,6.92636574532736,0.43614141748549695,1.4765179399310262
2001-09-13,5.285445255346583,0.665330963717853,1.4782766690123315
2001-09-14,5.567782820090299,0.5623087347889095,1.4767858379759033
2001-09-17,5.477000881746601,0.5239857745849297,1.67461321326642
2001-09-18,5.325695625652899,0.5486309993350221,1.621796889298487
2001-09-19,4.842365377679827,0.40015591471232814,1.5837823222745573
2001-09-20,5.379484610246633,0.6623256690528054,0.8932021275709462
2001-09-21,4.613587392731214,0.6991370418416905,1.5599589748326328
2001-09-24,4.881590696629996,0.5392913510548216,1.1688721279659835
2001-09-25,4.757318226085448,0.6590403568573638,1.629264032627165
2001-09-26,5.040937069693161,0.4430851801327466,1.794899473514103
2001-09-27,6.157329283336754,0.42028864337750194,1.31475217748229
2001-09-28,4.066367403704126,0.5040924748728923,1.4476438555314586
2001-10-01,5.343130095187257,0.5434941038367899,1.3801288589894005
2001-10-03,4.193642064405174,0.46060133187568797,1.7470863551513602
2001-10-04,4.764034067105284,0.5537768190368484,1.5190055770544146
2001-10-05,5.544475298483683,0.5306389482073414,1.8456658761132667
2001-10-08,5.0321400095477316,0.4001693224708945,1.5827508405894775
2001-10-09,4.461127611035347,0.5518793017451721,1.5484900361271638
2001-10-10,4.642348145370016,0.5863528242521521,1.5136413565205673
2001-10-11,5.339798874467338,0.5171469317590391,1.6635984198514673
2001-10-12,4.634816684141431,0.6152648103261693,1.1524627603509314
2001-10-15,5.108229294790988,0.37825962065030483,1.517068791104102
2001-10-16,5.0227859199519065,0.5467950422131852,1.485990711254407
2001-10-17,4.674199826197092,0.38297192936032254,1.6450837654315533
2001-10-18,6.071972044662663,0.3885918641766912,1.4624596788251927
2001-10-19,5.316959511159006,0.436906916626221,1.292253113167466
2001-10-22,3.9874287066711966,0.4057939816425755,1.5014701349839399
2001-10-23,5.093227157384714,0.44520041812588623,1.2834318942263314
2001-10-24,4.669106767615806,0.47858496892888114,1.114947557482503
2001-10-25,5.426216667398112,0.5837154486331384,1.6454244962970985
2001-10-29,4.603739630783649,0.46788409612942977,1.615812314538934
2001-10-30,4.94263177926655,0.3414374293230407,1.5934181887987149
2001-10-31,5.252493639490228,0.6140067846495161,1.7605856843891623
2001-11-01,5.432877597085061,0.41629098663849606,1.366993621939215
2001-11-02,4.399851796472112,0.4941279572895371,1.213777171445749
2001-11-05,4.832749382079526,0.5446536506940711,1.485994044638391
2001-11-06,4.762527344419522,0.5199610418402782,1.4304999400588179
2001-11-07,4.673335383713144,0.6094179547521476,1.3315408566459863
2001-11-08,5.882727120140548,0.5479003143392759,1.484030169302441
2001-11-09,5.202490855480478,0.4138690420302892,1.377678970759083
2001-11-12,4.369558022832478,0.7178562173991662,1.1327989433286336
2001-11-13,5.458930973527388,0.5194333463338233,1.4117646618412478
2001-11-14,6.061078098506316,0.4852659773378494,1.2727249666592284
2001-11-15,5.5162326302755735,0.5963925423055572,1.5463296143221845
2001-11-19,4.2403150170229935,0.5249450945930072,1.368793048351869
2001-11-20,4.757882963566875,0.5399228192939327,1.7223262948282103
2001-11-21,5.633455574593311,0.7492183998600687,1.8207732134535732
2001-11-22,4.64616526719061,0.4724878571744953,1.6358762746023812
2001-11-23,5.2219097140731146,0.4682239105982604,1.189794763603336
2001-11-26,5.387317026714668,0.5116578512012464,1.801039199775808
2001-11-27,4.536534764210958,0.6071515935581039,1.815144090074753
2001-11-28,4.9702373219691,0.34934659698096004,1.5037581022615882
2001-11-29,3.379366329965464,0.30344441085234947,1.7645852320671065
2001-12-03,4.487806179332855,0.44128847293798523,1.3896649723906644
2001-12-04,4.87371592430342,0.33660770409407126,1.126750813030082
2001-12-05,4.376108409017576,0.4575168652474362,1.3479431122756813
2001-12-06,5.816205651965817,0.550249969612929,1.8458601732089512
2001-12-07,4.284929311019684,0.41092511364477363,1.2017840152777053
2001-12-10,4.779977756651508,0.35731734232186574,1.499904256386299
2001-12-11,5.065370288643046,0.5069337161715348,1.5068287786680425
2001-12-12,5.720636644533058,0.586254348461517,1.3974051512064376
2001-12-13,4.2820689244102805,0.33050265614833874,1.4112956800325769
2001-12-14,5.58158187607748,0.5820232398305984,1.5144498268472406
2001-12-18,5.0051165305097935,0.5817306203738326,1.3875675316130545
2001-12-19,4.509245674476024,0.5954085102156628,1.2155883005664139
2001-12-20,5.231051737131636,0.6218480214871687,1.543006388588691
2001-12-21,5.0995298477867355,0.7202013924659616,1.7146733164889945
2001-12-24,4.6998915614206025,0.4643907951380945,1.6739145037306842
2001-12-27,5.03490104249501,0.5109571580077858,1.3380529065220377
2001-12-28,4.80734320156912,0.45835615667519747,1.2497544169244648
2001-12-31,5.056758672625624,0.5001976844755811,1.4431624235690443
2002-01-02,5.331065337260523,0.6532873355636312,1.8135583019591328
2002-01-03,5.7930084080726765,0.3654985516069331,1.6291196157919092
2002-01-04,4.381092250586575,0.4138950327834424,1.6407929353588466
2002-01-07,6.066516687328133,0.6377180936504562,1.677971390357099
2002-01-08,4.023956100238749,0.602003650690209,1.5841533125037173
2002-01-09,4.924107452482208,0.4636868353182922,1.5241217095227158
2002-01-10,5.2941586032422885,0.585440200112072,1.6324613793295937
2002-01-11,5.140495933867516,0.5341215842492033,1.390766779156396
2002-01-14,4.688650240089703,0.6500274609000988,1.217107397726736
2002-01-15,4.895938874821362,0.5074509593826773,1.6445993869248647
2002-01-16,4.753499532670584,0.6025632113872582,1.747547621149845
2002-01-17,4.705317621527894,0.7642011910492621,1.2763536121287937
2002-01-18,5.4248010485105125,0.5598099155047467,1.66438429648318
2002-01-21,5.178507742982523,0.5049328165794844,1.836153142677638
2002-01-22,4.653545202369673,0.5722446985220979,1.4995507596485758
2002-01-23,5.449799937716626,0.46347191417961153,1.3363995630516508
2002-01-24,5.153649760438305,0.7387967705524732,1.5246037347053512
2002-01-25,5.40643105941948,0.5180071037695981,1.3898932063598597
2002-01-28,5.314814420961806,0.4727066679774487,1.3766539780087197
2002-01-29,4.5855024945389635,0.4164310994979964,1.5866368134543085
2002-01-30,4.719909479901515,0.6097220191606438,1.1792541049940208
2002-01-31,5.373646802561631,0.5867187412827739,1.2112142155015546
2002-02-01,5.3051851327167325,0.4502645628585907,1.5038581760747887
2002-02-04,4.989549203017926,0.5576451345122423,1.4955382922175138
2002-02-05,5.058663691654391,0.3491444031787143,1.5687109154079872
2002-02-06,5.638832447894212,0.5184970575073157,1.8750450776966776
2002-02-07,4.704214305582085,0.5452756352076694,1.5209028072151642
2002-02-08,5.273548690585019,0.6707329809559223,1.619634430066959
2002-02-11,4.898903673783053,0.42291811972713106,1.3048934128770737
2002-02-12,4.89115939838639,0.37216473711976755,1.6535875327033074
2002-02-13,5.549388425993595,0.41045720390749585,1.3947218269778645
2002-02-14,5.412708174494015,0.36634314996850803,1.5142841665162186
2002-02-15,5.406754818000319,0.6336657357758984,1.4782302749861675
2002-02-18,5.652739403577165,0.6548639295024037,1.7065948469828063
2002-02-19,5.010501920816379,0.5320216577948829,1.238004689125
2002-02-20,5.340976485647482,0.6221294945685149,1.0433522730769922
2002-02-21,4.844866621703272,0.5133958380580236,1.4573134605824152
2002-02-22,5.162083176244221,0.49048883522992337,1.5937062513810247
2002-02-25,4.934928472816158,0.46669623809462385,1.5304538751615
2002-02-26,5.048497982496359,0.46896090086224346,1.7464408474827824
2002-02-27,5.297578512718457,0.34521984436909686,1.5874745348359336
2002-02-28,4.590889658383264,0.5264254763607339,1.387230333628028
2002-03-01,6.04619363784273,0.4959666089785956,1.034915969172064
2002-03-04,4.496991309250149,0.5745360724077876,1.4525375531609563
2002-03-05,4.392905693606134,0.509352349643861,1.7055918004515596
2002-03-06,5.579055436750034,0.4837296298430908,1.4215904434665771
2002-03-07,5.395831346981468,0.4128806969992369,1.505664052735553
2002-03-08,5.312059908526077,0.5072153236821761,1.5842720508613417
2002-03-11,5.31417275463214,0.5738237230816162,1.2969415251500367
2002-03-12,4.993876613576543,0.3856661008916139,1.6246471793277635
2002-03-13,4.551372814257085,0.5087473753680739,1.827424358000341
2002-03-14,5.037902279096863,0.5233042951529484,1.4654373296213188
2002-03-15,4.661419144243944,0.4281935216381736,1.2741871156335396
2002-03-18,5.487559866708875,0.44121436950919996,1.4866797945956052
2002-03-19,4.926471309248931,0.5230610848766214,1.0551231782782262
2002-03-20,4.587251401603744,0.3866578981707377,1.5673806527953231
2002-03-21,4.839307079173503,0.5349923715249393,1.5904548755297157
2002-03-22,5.206465727137812,0.41046456263408,1.8351272587691125
2002-03-26,4.718137723598012,0.6062853693033217,1.461201041486675
2002-03-27,4.5888898022167846,0.73378277453883,1.581697067629294
2002-03-28,5.121843605745956,0.41392431982981803,1.3277423795228198
2002-04-02,5.122483285554361,0.5534207862374675,1.4287145758949842
2002-04-03,4.746528412314435,0.42732580951179805,1.1949629126675605
2002-04-04,4.764480847190838,0.604095417379779,1.4610420757433529
2002-04-05,5.116024968678818,0.3734741590914785,1.438938169296287
2002-04-08,4.275957829251338,0.5480586758427712,1.5598399532177791
2002-04-09,4.296268112811722,0.41270110331106474,1.375280623933472
2002-04-10,4.640777889373782,0.4793015410901631,1.5166690701950183
2002-04-11,4.8932764241440765,0.3968974724852693,1.4333239888784668
2002-04-12,5.155453782799002,0.5822350470895754,1.4337001223400971
2002-04-15,5.737678108474776,0.4163019645560413,1.516072465192606
2002-04-16,5.42882981160101,0.5551964259331827,1.508104588463402
2002-04-17,4.920030735018287,0.4655901971737667,1.6522348078103277
2002-04-18,4.990491896048655,0.48855276282011373,1.475871393174033
2002-04-19,4.498735317681096,0.5147755907400129,1.4300229301753993
2002-04-22,4.990743432003805,0.4238175328341151,1.4638385109825547
2002-04-23,4.855670680539931,0.5210367113540887,1.3570671766318014
2002-04-24,5.161359280169044,0.6530334564354411,1.4280177812866657
2002-04-25,4.586384528223839,0.4221905214167286,1.9062317426146462
2002-04-26,5.259673257120586,0.6171810143273845,1.3174642478608265
2002-04-29,5.766369456501289,0.6498097633487785,1.4442687332241382
2002-04-30,4.945619925771571,0.4183845010971956,1.4225022673460619
2002-05-02,5.200855861049471,0.3544945394909448,1.4505656775511202
2002-05-03,5.345071995855556,0.5301960900171765,1.433752138224321
2002-05-07,4.799389764057082,0.4452592477233127,1.5558480202442
2002-05-08,5.112046240905208,0.6868603219163003,1.1579649797216411
2002-05-09,5.0062962003908975,0.5034807540499833,1.707434294506401
2002-05-10,5.048838049274416,0.4197800591964821,1.6265165599284395
2002-05-13,4.613495108072267,0.38528404889882883,1.251425682787373
2002-05-14,5.012255087129471,0.608990495909083,1.0461845454095198
2002-05-15,5.248999145622725,0.4428816025915813,1.3045855707717198
2002-05-16,5.7255718038975205,0.5043828799460428,1.4514667077145755
2002-05-17,5.479635413042604,0.5955802745112481,2.016058379738155
2002-05-20,6.076591228755778,0.451574164806917,1.6086513929948547
2002-05-21,4.616326218555975,0.49540711712598395,1.1384820701637084
2002-05-22,5.436160318360339,0.498343159017748,1.3620688990198113
2002-05-23,5.091671002869176,0.5683324511516092,1.4893575127454033
2002-05-24,6.094901466608836,0.5590744335510326,1.5507367108596193
2002-05-27,4.595850857322424,0.47798862687451715,1.2370502279379154
2002-05-28,4.580139078909612,0.5063649061496518,1.4730019544045878
2002-05-29,4.700303677277989,0.46282209884765113,1.3564721724778919
2002-05-30,3.9380521378450966,0.3522387593080555,1.2792482874795366
2002-05-31,4.73712248915962,0.5257600857398129,1.5519191293397907
2002-06-05,4.620433669223151,0.6892191760833069,1.6547754346885646
2002-06-06,5.075196893238104,0.41162808593089373,1.6682082553923239
2002-06-07,5.17087798788858,0.4226970290397297,1.6148772702267753
2002-06-10,5.938085419607943,0.4129272228356259,1.4005260933719474
2002-06-11,5.4752119190930255,0.5724591778723123,1.642909952292701
2002-06-12,4.711548172168799,0.544848545419644,1.5618108876208576
2002-06-13,4.550792664325821,0.48414623075835433,1.5267883765904027
2002-06-14,5.245959585753253,0.4081980938361035,1.3776613756596403
2002-06-17,4.339883396489679,0.5092376791639924,1.4006247745316944
2002-06-18,5.915729382927177,0.3435377872664196,1.5147773872249108
2002-06-19,5.589720060360643,0.5143426566857493,1.9879748933971002
2002-06-20,4.765412173947648,0.5871524386087934,1.560248496018278
2002-06-21,4.143432735454561,0.37488008633663217,1.3777622995499428
2002-06-24,5.676936187082706,0.3467481723170336,1.3335221110061115
2002-06-25,4.942730077373691,0.6579437891694859,1.4016466774687595
2002-06-26,5.61890815598673,0.4388240360495415,1.9354586895098131
2002-06-27,4.202786170602817,0.6135947845943822,1.4201486708108075
2002-06-28,4.700312488523114,0.48460023348021686,1.681374106922057
2002-07-01,5.002621849859092,0.48380451830586724,1.4248143509057287
2002-07-02,5.023490296882371,0.5438412699496645,1.5522369082559258
2002-07-03,4.774967264260378,0.4116001143253559,1.6583490548017445
2002-07-04,5.31142496617375,0.5132497143495646,1.3856194300380151
2002-07-05,4.4661897853087025,0.46185105851759073,1.371777669169446
2002-07-08,4.928810257489353,0.3679506556594968,1.8317739388910659
2002-07-09,5.06014781585595,0.53374820747264,1.6969185789791594
2002-07-10,5.257219417029375,0.4736692193122084,1.6581344637381457
2002-07-11,5.355807439044445,0.4842975171555292,1.6574552586245828
2002-07-12,4.437678954081066,0.3789839056585842,1.5919150976622132
2002-07-15,4.232942914632189,0.6591400367762804,1.903555162635013
2002-07-16,5.638838410949255,0.5876714186386116,1.5087816603754314
2002-07-17,5.166157005989795,0.5964155884171979,1.6154524734401838
2002-07-18,4.625756731721723,0.4694555297558318,1.2098174142811975
2002-07-19,5.775575987761261,0.327081711049658,1.3350078626817519
2002-07-22,5.057837317146429,0.6952917382489511,1.259836200032992
2002-07-23,5.589648592031914,0.4938902491994132,1.75481271670323
2002-07-24,5.033759240705055,0.4251200203979946,0.9894919695958501
2002-07-25,6.0303739624409936,0.5416801574483114,1.4195379954494554
2002-07-26,5.877670421221602,0.6167120788003297,0.9012586794678754
2002-07-29,4.875517925760463,0.4976949443914534,1.333742420903622
2002-07-30,5.4857854754771775,0.6278575167939374,1.4018102100536267
2002-07-31,5.322687974792574,0.6082999938516869,1.776974218758809
